run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4059839	VK473	SAMEA6800201	Viking Age human sample	ERX4058624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059839/ERR4059839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059839/VK473.final.bam	ca9e0fff943f55fcf51899999b238222	4598868250	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69035231	4321784612
ERR4059844	VK478	SAMEA6800206	Viking Age human sample	ERX4058629	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059844/ERR4059844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059844/VK478.final.bam	1da91695c1c0182ce91ae12b72b4c4bf	5209537862	WGS	GENOMIC	RANDOM PCR	ILLUMINA	78881624	4896371707
ERR4059848	VK482	SAMEA6800210	Viking Age human sample	ERX4058633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059848/ERR4059848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059848/VK482.final.bam	dabd70b7c99797399c1265e90562826a	3668974980	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54721389	3357308932
ERR4059849	VK483	SAMEA6800211	Viking Age human sample	ERX4058634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059849/ERR4059849.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059849/VK483.final.bam	1c5e06ba6d6e6a27bfb85114e3b80bb5	6078521234	WGS	GENOMIC	RANDOM PCR	ILLUMINA	94301012	5511815141
ERR4059850	VK484	SAMEA6800212	Viking Age human sample	ERX4058635	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059850/ERR4059850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059850/VK484.final.bam	b1318ce0bbb5c28bbbc503586beb9dcf	4112729812	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61841723	3753333045
ERR4059852	VK486	SAMEA6800214	Viking Age human sample	ERX4058637	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059852/ERR4059852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059852/VK486.final.bam	cdb8a815ba75900a0cb3ca088bd36ba6	5974568263	WGS	GENOMIC	RANDOM PCR	ILLUMINA	92338156	5504182842
ERR4059853	VK487	SAMEA6800215	Viking Age human sample	ERX4058638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059853/ERR4059853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059853/VK487.final.bam	d14cfafcef9df1e7ad3dde95a5a9e5e5	6349599970	WGS	GENOMIC	RANDOM PCR	ILLUMINA	97691257	5981332946
ERR4059855	VK489	SAMEA6800217	Viking Age human sample	ERX4058640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059855/ERR4059855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059855/VK489.final.bam	ba7bd7b191ca48753a277f5119e24f47	5388873466	WGS	GENOMIC	RANDOM PCR	ILLUMINA	82913540	4958980849
ERR4059856	VK490	SAMEA6800218	Viking Age human sample	ERX4058641	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059856/ERR4059856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059856/VK490.final.bam	a4d66ad54aa19497c9a661e21adc199b	2903067166	WGS	GENOMIC	RANDOM PCR	ILLUMINA	43026890	2927741330
ERR4059857	VK491	SAMEA6800219	Viking Age human sample	ERX4058642	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059857/ERR4059857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059857/VK491.final.bam	5a2d203fe1d0193a074d7a2fe656414b	4766360678	WGS	GENOMIC	RANDOM PCR	ILLUMINA	71836125	4437174551
ERR4059859	VK493	SAMEA6800221	Viking Age human sample	ERX4058644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059859/ERR4059859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059859/VK493.final.bam	7f1992715a74c07008cbeefc47dba396	5811075563	WGS	GENOMIC	RANDOM PCR	ILLUMINA	89085104	5658126158
ERR4059864	VK498	SAMEA6800226	Viking Age human sample	ERX4058649	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059864/ERR4059864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059864/VK498.final.bam	1baae64b224a3dd112fe143dc3969018	4013760220	WGS	GENOMIC	RANDOM PCR	ILLUMINA	58699422	3774034265
ERR4059865	VK504	SAMEA6800227	Viking Age human sample	ERX4058650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059865/ERR4059865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059865/VK504.final.bam	da0253465bd8c5a1dba45f3d1cdf35b6	3002503861	WGS	GENOMIC	RANDOM PCR	ILLUMINA	43149889	2658528006
ERR4059867	VK506	SAMEA6800229	Viking Age human sample	ERX4058652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059867/ERR4059867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059867/VK506.final.bam	0be0056f6436e19afa3f9abc63cd4dae	4187853757	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61153952	3816001048
ERR4059869	VK508	SAMEA6800231	Viking Age human sample	ERX4058654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059869/ERR4059869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059869/VK508.final.bam	9fb7ac86a66dc984629ab34d3604b344	5513795798	WGS	GENOMIC	RANDOM PCR	ILLUMINA	81638942	5325684654
ERR4059873	VK512	SAMEA6800235	Viking Age human sample	ERX4058658	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059873/ERR4059873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059873/VK512.final.bam	8b2d944d98e5b1af530f91f902aaff5a	6016338267	WGS	GENOMIC	RANDOM PCR	ILLUMINA	92658708	5586023445
ERR4059874	VK513	SAMEA6800236	Viking Age human sample	ERX4058659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059874/ERR4059874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059874/VK513.final.bam	8216ecfcea228c7c007a17e0cbb4c9ba	7681568270	WGS	GENOMIC	RANDOM PCR	ILLUMINA	120249957	6983143499
ERR4059877	VK516	SAMEA6800239	Viking Age human sample	ERX4058662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059877/ERR4059877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059877/VK516.final.bam	8a05fc888456e9f453204294121389ea	4638118276	WGS	GENOMIC	RANDOM PCR	ILLUMINA	66358637	4415185005
ERR4059878	VK517	SAMEA6800240	Viking Age human sample	ERX4058663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059878/ERR4059878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059878/VK517.final.bam	6b1430a94716ccc77699a049422e001f	3291803049	WGS	GENOMIC	RANDOM PCR	ILLUMINA	46073047	3223242546
ERR4059882	VK521	SAMEA6800244	Iron Age human sample	ERX4058667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059882/ERR4059882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059882/VK521.final.bam	1b21fda0f34ee346fbffcfe353d7ae62	13874649812	WGS	GENOMIC	RANDOM PCR	ILLUMINA	217676732	14049694324
ERR4059883	VK522	SAMEA6800245	Iron Age human sample	ERX4058668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059883/ERR4059883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059883/VK522.final.bam	75c67719f77cd20aad14c5d10c202095	21346611312	WGS	GENOMIC	RANDOM PCR	ILLUMINA	342730508	22108263673
ERR4059885	VK524	SAMEA6800247	Viking Age human sample	ERX4058670	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059885/ERR4059885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059885/VK524.final.bam	29ff1a182227aa2f535783b3a7becf95	5074947707	WGS	GENOMIC	RANDOM PCR	ILLUMINA	74489569	4972208769
ERR4059886	VK525	SAMEA6800248	Viking Age human sample	ERX4058671	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059886/ERR4059886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059886/VK525.final.bam	da521cb086607005b3f0078404fd0d95	3555125756	WGS	GENOMIC	RANDOM PCR	ILLUMINA	51692625	3438352540
ERR4059888	VK527	SAMEA6800250	Viking Age human sample	ERX4058673	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059888/ERR4059888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059888/VK527.final.bam	6a59d5aaa134a8f0f5b6176815023265	3578239755	WGS	GENOMIC	RANDOM PCR	ILLUMINA	50819629	3456257134
ERR4059889	VK528	SAMEA6800251	Viking Age human sample	ERX4058674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059889/ERR4059889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059889/VK528.final.bam	f379c17703ecacbf563b107077f19b36	4894088409	WGS	GENOMIC	RANDOM PCR	ILLUMINA	70657077	4949837278
ERR4059893	VK532	SAMEA6800255	Iron Age human sample	ERX4058678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059893/ERR4059893.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059893/VK532.final.bam	807f119797134c8605cde395c36421db	13248148247	WGS	GENOMIC	RANDOM PCR	ILLUMINA	212503009	12424322118
ERR4059896	VK535	SAMEA6800258	Viking Age human sample	ERX4058681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059896/ERR4059896.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059896/VK535.final.bam	ac6e5575cdd997e20d93dfff7de4dbb0	4212592813	WGS	GENOMIC	RANDOM PCR	ILLUMINA	62576753	3832681220
ERR4059897	VK536	SAMEA6800259	Viking Age human sample	ERX4058682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059897/ERR4059897.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059897/VK536.final.bam	079d7e9de722cc2d8ed00a74683542c2	3695838436	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55660997	3217627969
ERR4059899	VK538	SAMEA6800261	Viking Age human sample	ERX4058684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059899/ERR4059899.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059899/VK538.final.bam	fde05f597baa0835e12cbdaf7b917093	4115365917	WGS	GENOMIC	RANDOM PCR	ILLUMINA	62002854	3723848886
ERR4059901	VK540	SAMEA6800263	Viking Age human sample	ERX4058686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059901/ERR4059901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059901/VK540.final.bam	cc8b7e9c063072fe36dcc3d7be6734c6	2724007881	WGS	GENOMIC	RANDOM PCR	ILLUMINA	40952665	2730645285
ERR4059904	VK543	SAMEA6800266	Viking Age human sample	ERX4058689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059904/ERR4059904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059904/VK543.final.bam	21ad2650096c7a311ecf2151b8dde26a	3057355036	WGS	GENOMIC	RANDOM PCR	ILLUMINA	44116249	3097469025
ERR4059918	VK582	SAMEA6800280	Iron Age human sample	ERX4058703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059918/ERR4059918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059918/VK582.final.bam	07fa5a2c78abfccbfc192247562ee4f3	411985262	WGS	GENOMIC	RANDOM PCR	ILLUMINA	5284087	319590411
ERR4059477	VK1	SAMEA6799838	Viking Age human sample	ERX4058262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059477/ERR4059477.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059477/VK1.final.bam	0f3fc8d0053a91d3c5577d6c74599dd6	36882487815	WGS	GENOMIC	RANDOM PCR	ILLUMINA	668392859	36438579972
ERR4059480	VK11	SAMEA6799841	Viking Age human sample	ERX4058265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059480/ERR4059480.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059480/VK11.final.bam	c62477ddbcfe393892d98b8bad323a69	317340247	WGS	GENOMIC	RANDOM PCR	ILLUMINA	4595339	254124213
ERR4059487	VK20	SAMEA6799848	Viking Age human sample	ERX4058272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059487/ERR4059487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059487/VK20.final.bam	49db012cf8c80edb23ac86a55dd6e5e8	1716481840	WGS	GENOMIC	RANDOM PCR	ILLUMINA	22860106	1536098048
ERR4059496	VK31	SAMEA6799857	Viking Age human sample	ERX4058281	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059496/ERR4059496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059496/VK31.final.bam	999622950aa76210ce392819cda1d692	1426002442	WGS	GENOMIC	RANDOM PCR	ILLUMINA	20874970	1159762088
ERR4059498	VK34	SAMEA6799859	Viking Age human sample	ERX4058283	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059498/ERR4059498.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059498/VK34.final.bam	6acff4fb16929ea414297dce5ebf04bf	4108044595	WGS	GENOMIC	RANDOM PCR	ILLUMINA	60116285	3692933256
ERR4059501	VK40	SAMEA6799862	Viking Age human sample	ERX4058286	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059501/ERR4059501.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059501/VK40.final.bam	58e96276c3e51276efea1fc1d740a916	6353688067	WGS	GENOMIC	RANDOM PCR	ILLUMINA	97129169	5802540616
ERR4059509	VK53	SAMEA6799870	Viking Age human sample	ERX4058294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059509/ERR4059509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059509/VK53.final.bam	a71c5fbc8216c3a7326854dd40073433	3261590461	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55538041	2485888383
ERR4059511	VK57	SAMEA6799872	Viking Age human sample	ERX4058296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059511/ERR4059511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059511/VK57.final.bam	5a8e409ae43e3a9df385b5ec1e12935a	763329638	WGS	GENOMIC	RANDOM PCR	ILLUMINA	9964552	662517140
ERR4059517	VK69	SAMEA6799878	Viking Age human sample	ERX4058302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059517/ERR4059517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059517/VK69.final.bam	328b39d22b3b3aa01325e7e14b31f573	3043863882	WGS	GENOMIC	RANDOM PCR	ILLUMINA	46139571	2412689452
ERR4059525	VK84	SAMEA6799886	Viking Age human sample	ERX4058310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059525/ERR4059525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059525/VK84.final.bam	03fc0c4ae290377741a03209230ebbdb	4365761078	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63986586	3629898939
ERR4059528	VK90	SAMEA6799889	Viking Age human sample	ERX4058313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059528/ERR4059528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059528/VK90.final.bam	eeb591150191e09a7dd35f563b6954d4	1141156915	WGS	GENOMIC	RANDOM PCR	ILLUMINA	15171702	989595785
ERR4059530	VK94	SAMEA6799891	Viking Age human sample	ERX4058315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059530/ERR4059530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059530/VK94.final.bam	f71bd04e04910d492399c4d70db8a469	527926598	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6996282	447062606
ERR4059537	VK110	SAMEA6799898	Viking Age human sample	ERX4058322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059537/ERR4059537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059537/VK110.final.bam	e1fbaae8d87c71e109f9dfc8afdda591	5862375376	WGS	GENOMIC	RANDOM PCR	ILLUMINA	85808064	5547312243
ERR4059539	VK113	SAMEA6799900	Viking Age human sample	ERX4058324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059539/ERR4059539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059539/VK113.final.bam	7f1f496269de80d58d1760b34bc8ada3	438546520	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6144025	363322707
ERR4059541	VK116	SAMEA6799902	Viking Age human sample	ERX4058326	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059541/ERR4059541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059541/VK116.final.bam	de9de68633159a8b78242611df50ea00	21713946	WGS	GENOMIC	RANDOM PCR	ILLUMINA	304321	16666166
ERR4059542	VK117	SAMEA6799903	Viking Age human sample	ERX4058327	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059542/ERR4059542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059542/VK117.final.bam	f72e42ae8f3a50b142a7ea6a355d10bb	880920101	WGS	GENOMIC	RANDOM PCR	ILLUMINA	13138348	714164699
ERR4059543	VK118	SAMEA6799904	Viking Age human sample	ERX4058328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059543/ERR4059543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059543/VK118.final.bam	cb38be0f171d1468750ef07fc22df483	16001857493	WGS	GENOMIC	RANDOM PCR	ILLUMINA	232851793	18810027690
ERR4059544	VK122	SAMEA6799905	Viking Age human sample	ERX4058329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059544/ERR4059544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059544/VK122.final.bam	82a251a3386c38c2c24697c886abfe24	4072241553	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61174873	4054600280
ERR4059546	VK124	SAMEA6799907	Viking Age human sample	ERX4058331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059546/ERR4059546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059546/VK124.final.bam	29f1a49d00179799ce23d715a33b2d24	684386133	WGS	GENOMIC	RANDOM PCR	ILLUMINA	8572237	613378839
ERR4059549	VK128	SAMEA6799910	Viking Age human sample	ERX4058334	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059549/ERR4059549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059549/VK128.final.bam	d2146036949fed0dfd12f0f750e70ced	4441014887	WGS	GENOMIC	RANDOM PCR	ILLUMINA	65845023	4608188528
ERR4059551	VK133	SAMEA6799912	Viking Age human sample	ERX4058336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059551/ERR4059551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059551/VK133.final.bam	01f62a0b223a8f3da31c127803526ea8	120908333	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1740576	126902075
ERR4059552	VK134	SAMEA6799913	Viking Age human sample	ERX4058337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059552/ERR4059552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059552/VK134.final.bam	ef9402938ab5970fe048773ccaee96b4	1921702767	WGS	GENOMIC	RANDOM PCR	ILLUMINA	29213860	1982605152
ERR4059555	VK139	SAMEA6799916	Viking Age human sample	ERX4058340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059555/ERR4059555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059555/VK139.final.bam	b77fec1978ef08a0d055d4d8f1ba912c	1877103969	WGS	GENOMIC	RANDOM PCR	ILLUMINA	24181973	1722309242
ERR4059560	VK145	SAMEA6799922	Viking Age human sample	ERX4058345	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059560/ERR4059560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059560/VK145.final.bam	38255297251300b9a56fa511777f14b2	3777499721	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55840145	3432543174
ERR4059570	VK156	SAMEA6799932	Viking Age human sample	ERX4058355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059570/ERR4059570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059570/VK156.final.bam	e4c57eccb9acbc534be500c12658f408	3445262997	WGS	GENOMIC	RANDOM PCR	ILLUMINA	46623849	2974531201
ERR4059575	VK161	SAMEA6799937	Viking Age human sample	ERX4058360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059575/ERR4059575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059575/VK161.final.bam	5510b85bb1203a43e7250732159e026f	87369276	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1149522	71496531
ERR4059578	VK165	SAMEA6799940	Viking Age human sample	ERX4058363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059578/ERR4059578.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059578/VK165.final.bam	bc12c1f1aafe80a542884c92566072d9	3620046392	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54265541	3420642250
ERR4059582	VK170	SAMEA6799944	Viking Age human sample	ERX4058367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059582/ERR4059582.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059582/VK170.final.bam	81524ea5e55aab1cb88c934c90369cf7	3830249761	WGS	GENOMIC	RANDOM PCR	ILLUMINA	56022020	3778282667
ERR4059585	VK173	SAMEA6799947	Viking Age human sample	ERX4058370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059585/ERR4059585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059585/VK173.final.bam	553b46a9a55cd5dee291cbb3ca8f646f	4087971732	WGS	GENOMIC	RANDOM PCR	ILLUMINA	62115797	3809006885
ERR4059587	VK175	SAMEA6799949	Viking Age human sample	ERX4058372	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059587/ERR4059587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059587/VK175.final.bam	b8ec86486f88e9bf9c980914aa3787e5	3022340575	WGS	GENOMIC	RANDOM PCR	ILLUMINA	42887682	2804166856
ERR4059588	VK176	SAMEA6799950	Viking Age human sample	ERX4058373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059588/ERR4059588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059588/VK176.final.bam	7761d80af0b7a29287ba122cd2d0ae5a	7864274618	WGS	GENOMIC	RANDOM PCR	ILLUMINA	120586523	7476232585
ERR4059590	VK178	SAMEA6799952	Viking Age human sample	ERX4058375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059590/ERR4059590.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059590/VK178.final.bam	5c4f062603787f5169483bdfafa6a8a5	2877587663	WGS	GENOMIC	RANDOM PCR	ILLUMINA	41062221	2761800450
ERR4059593	VK182	SAMEA6799955	Viking Age human sample	ERX4058378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059593/ERR4059593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059593/VK182.final.bam	91d4630fb791f2fc92fa16a230a3c56a	38446580	WGS	GENOMIC	RANDOM PCR	ILLUMINA	628276	32022810
ERR4059595	VK184	SAMEA6799957	Viking Age human sample	ERX4058380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059595/ERR4059595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059595/VK184.final.bam	a92b890a5cf008d6720d4104e4a56ed7	4672393392	WGS	GENOMIC	RANDOM PCR	ILLUMINA	73060738	4053543824
ERR4059598	VK187	SAMEA6799960	Viking Age human sample	ERX4058383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059598/ERR4059598.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059598/VK187.final.bam	73c68b4f7b131601ba0b56f208da44eb	3177193776	WGS	GENOMIC	RANDOM PCR	ILLUMINA	48012074	2806141093
ERR4059600	VK190	SAMEA6799962	Viking Age human sample	ERX4058385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059600/ERR4059600.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059600/VK190.final.bam	2d62c4032ebb30e2376bae868de8b230	20392917668	WGS	GENOMIC	RANDOM PCR	ILLUMINA	351122596	20107091594
ERR4059602	VK193	SAMEA6799964	Viking Age human sample	ERX4058387	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059602/ERR4059602.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059602/VK193.final.bam	56b84510b305505a0aeb8fe9d042d725	198778535	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2787619	148507559
ERR4059603	VK196	SAMEA6799965	Viking Age human sample	ERX4058388	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059603/ERR4059603.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059603/VK196.final.bam	1d2758fdc80e150c6b21b91c56587bce	176418967	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2364754	143374397
