run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR3324700	I1947	SAMEA5607669	Ancient Central and South Asia	ERX3349435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324700/ERR3324700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324700/I1947.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324700/I1947.bam.bai	3d80c0048e7a8fe7a138ad3ca9ff1702;7fdf74786166c1f205acf8be697b49cf	934719456;6211456	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	18637592	916919595
ERR3324704	I8510	SAMEA5607673	Ancient Central and South Asia	ERX3349439		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324704/I8510.bam	244e0167a167526d1f03632f17b3ee40	251937075	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5244200	222378598
ERR3324705	I8532	SAMEA5607674	Ancient Central and South Asia	ERX3349440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/005/ERR3324705/ERR3324705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324705/I8532.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324705/I8532.bam.bai	73ce2e9ed5d9b72b25c9b90077bd2448;ca81cff315014c8086bba6cbafa8c2d8	42976358;5511032	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	881871	38345997
ERR3324706	I12479	SAMEA5607675	Ancient Central and South Asia	ERX3349441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324706/ERR3324706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324706/I12479.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324706/I12479.bam.bai	97d231404368e6ae83171b65e66e2d82;99a23a2c390d30eccd627e44854b6932	147849860;5760968	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1708810	75574994
ERR3324707	I12480	SAMEA5607676	Ancient Central and South Asia	ERX3349442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/007/ERR3324707/ERR3324707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324707/I12480.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324707/I12480.bam.bai	99b602cad275dbae5dea6f3afe171247;dd39720c1dadc5aabdc79c3ea6841aa0	497382342;5961288	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6356109	289487325
ERR3324709	I12485	SAMEA5607678	Ancient Central and South Asia	ERX3349444	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3324709/ERR3324709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324709/I12485.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324709/I12485.bam.bai	08249eae0e3738c63a0f814ecf4a9804;3458b82b7dfb261029c0c9a79d058788	723889043;6104360	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	10318051	548744470
ERR3324710	I8503	SAMEA5607679	Ancient Central and South Asia	ERX3349445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324710/ERR3324710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324710/I8503.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324710/I8503.bam.bai	a78d1bd4bc6593dc6ba513a4f1c7fedc;7282cc69df06ded5758fb81c4c101c68	102617560;5794360	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2187031	90028427
ERR3324711	I12478	SAMEA5607680	Ancient Central and South Asia	ERX3349446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/001/ERR3324711/ERR3324711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324711/I12478.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324711/I12478.bam.bai	bd84feefed0c55108509997315c57a9a;0952888e61bc0dd30c8933743dfbea83	123266027;5644840	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1479888	62372256
ERR3324715	I12486	SAMEA5607684	Ancient Central and South Asia	ERX3349450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/005/ERR3324715/ERR3324715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324715/I12486.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324715/I12486.bam.bai	a5b1061f59948631a8872ad0e5d40e3f;612391830ec614523f5ff9c2b0c4d6d4	745186467;6084784	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11594943	622781180
ERR3324716	I8527	SAMEA5607685	Ancient Central and South Asia	ERX3349451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324716/ERR3324716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324716/I8527.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324716/I8527.bam.bai	e373cdbe1368da3b4eb60371e1883064;f8783dad90d3573afdbc64d62f1ba3e9	23554984;5029072	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	490222	20353697
ERR3324721	I8526	SAMEA5607690	Ancient Central and South Asia	ERX3349456		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324721/I8526.bam	57eee82fef80dcd65a85ad585089147e	17380540	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	333999	14216433
ERR3324724	I8505	SAMEA5607693	Ancient Central and South Asia	ERX3349459	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324724/ERR3324724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324724/I8505.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324724/I8505.bam.bai	b09db437e67afba4edfd5f3397dba637;579a3f0bcb04b833d8e7873b1ec1131d	60473247;5668872	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1200733	54336733
ERR3324728	I1783	SAMEA5607740	Ancient Central and South Asia	ERX3349463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3324728/ERR3324728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324728/I1783.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324728/I1783.bam.bai	e9440e193d77293f868f2dfb1745742b;fd94c030d2df060c7ded95945c224a1a	54141720;5627576	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	966851	51582041
ERR3324733	I2323	SAMEA5607752	Ancient Central and South Asia	ERX3349468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/003/ERR3324733/ERR3324733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324733/I2323.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324733/I2323.bam.bai	6ac7ed8a1959494925ad92c175fa8165;32de2fa03754fd37157ded507c84d3b5	203684196;5877768	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4019955	187566933
ERR3324734	I4349	SAMEA5607753	Ancient Central and South Asia	ERX3349469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324734/ERR3324734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324734/I4349.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324734/I4349.bam.bai	2f3d0a4905d7069215dc639853e00eee;fe0d96012ee7c249d0dc4460097e01bd	1008423903;6158896	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	18656820	1149519298
ERR3324740	I11466	SAMEA5607971	Ancient Central and South Asia	ERX3349475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324740/ERR3324740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324740/I11466.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324740/I11466.bam.bai	1ca7f598dea100e7e73dab29e340bee2;b128595c614a896fb113fdb43cb5bef6	79222909;5730816	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1616072	67486915
ERR3324742	I11488	SAMEA5607979	Ancient Central and South Asia	ERX3349477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3324742/ERR3324742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324742/I11488.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324742/I11488.bam.bai	c7e953711babd5b608756d219adde5da;2dcb744f14b0f824bfa7a01e7556cdcd	6959956;3612424	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	149219	5048178
ERR3324746	I11471	SAMEA5607973	Ancient Central and South Asia	ERX3349481	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324746/ERR3324746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324746/I11471.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324746/I11471.bam.bai	f64b264d15b3ce08392fce880acc1b8c;af25cd966ccc7fb422a6f397a1f9f025	34672837;5361920	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	773839	26980987
ERR3324748	I11458	SAMEA5607975	Ancient Central and South Asia	ERX3349483	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3324748/ERR3324748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324748/I11458.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324748/I11458.bam.bai	8e9b2f35ccba2e6ebf25eb70435ddb43;3693b4b73006779c172c7f468bfbf7df	25806010;4945504	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	523463	20360167
ERR3324758	I4785	SAMEA5607896	Ancient Central and South Asia	ERX3349493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3324758/ERR3324758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324758/I4785.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324758/I4785.bam.bai	3fa9b00c5d52dbba0a392a22e283a3eb;bb437ba7a9eae325a0053b512ed83855	3424498;2614024	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	68225	2244437
ERR3324760	I4635	SAMEA5607906	Ancient Central and South Asia	ERX3349495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324760/ERR3324760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324760/I4635.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324760/I4635.bam.bai	ff65c55f8b6c3efc5c9ed0656733bf95;59d581fe73ac954c84a6265f034bc787	619249545;6095536	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12140180	673512831
ERR3324764	I6674	SAMEA5607912	Ancient Central and South Asia	ERX3349499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324764/ERR3324764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324764/I6674.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324764/I6674.bam.bai	229ce3c5a448cfac073568b745428b15;1557e57d01ef43de29e2e608cca3a392	493573191;6067200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	9880546	479995692
ERR3324766	I4087	SAMEA5608056	Ancient Central and South Asia	ERX3349501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324766/ERR3324766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324766/I4087.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324766/I4087.bam.bai	98a719239ea60265f88d8a84fda39c10;94c3348637f8e46686c88240b1d571cb	518559318;6065032	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	9570801	558586389
ERR3324771	I4910	SAMEA5607956	Ancient Central and South Asia	ERX3349506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/001/ERR3324771/ERR3324771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324771/I4910.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324771/I4910.bam.bai	67d4a0a2a6c885e7121bab5e8cab9ed4;b2df22fca77b5de3e720ad731f638ace	494290954;6091464	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8438011	518110297
ERR3324774	I11479	SAMEA5607959	Ancient Central and South Asia	ERX3349509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324774/ERR3324774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324774/I11479.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324774/I11479.bam.bai	57c53ca4be361322d007b89a978210eb;962931851d396304843da7dc31b7af77	86129872;5719472	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1866388	73204411
ERR3324778	I11474	SAMEA5607963	Ancient Central and South Asia	ERX3349513		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324778/I11474.bam	9430f6a2e6358099aa753e0a565d2e5e	531436799	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11152462	478036344
ERR3324779	I11462	SAMEA5607964	Ancient Central and South Asia	ERX3349514		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324779/I11462.bam	c46212549d2ff88f610e4f1a820d3967	789099490	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	16582050	744134302
ERR3324781	I8725	SAMEA5607966	Ancient Central and South Asia	ERX3349516		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324781/I8725.bam	c484ba598a68e688abbd7882bff4b171	430390760	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	9288009	395511958
ERR3324782	I11469	SAMEA5607967	Ancient Central and South Asia	ERX3349517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3324782/ERR3324782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324782/I11469.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324782/I11469.bam.bai	202ca027bbca9e416b63f385e0db5a3a;223e4d0049061b19e8e9519ecb502317	3117013;2631432	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	65017	2136330
ERR3324784	I11468	SAMEA5607969	Ancient Central and South Asia	ERX3349519	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324784/ERR3324784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324784/I11468.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324784/I11468.bam.bai	af2db48b5e4af44ceb9640b0a5762898;fbc7275ea19bbb88c72f55315514c81e	67907688;5642208	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1531962	55596428
ERR3324789	I6547	SAMEA5607626	Ancient Central and South Asia	ERX3349524	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3324789/ERR3324789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324789/I6547.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324789/I6547.bam.bai	6402e900c156ceb1cffa81d760863dfb;e3d97b434659319188c448e675a3e3ba	109642013;5806456	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2109230	101350186
ERR3324792	I13219	SAMEA5607631	Ancient Central and South Asia	ERX3349527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3324792/ERR3324792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324792/I13219.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324792/I13219.bam.bai	6a6989b53812b0e5b25cb00e2c180f96;8b91ddf0cc6cb0e1a2ba1023c33b7bf5	744889827;6076688	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	10417567	494972710
ERR3324793	I12450	SAMEA5607632	Ancient Central and South Asia	ERX3349528	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/003/ERR3324793/ERR3324793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324793/I12450.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324793/I12450.bam.bai	b23585297f891b295934ec681fe80eb5;9a6e60a1229b77cba34e44025a8b0dce	554877076;5984608	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7251781	343047017
ERR3324799	I5398	SAMEA5607774	Ancient Central and South Asia	ERX3349534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3324799/ERR3324799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324799/I5398.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324799/I5398.bam.bai	f63bfd812a7392791976ccdefa171b22;2af0eabdf807ea75b38a22a334335a9a	635838135;6115328	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12751901	628272614
ERR3324804	I12448	SAMEA5607779	Ancient Central and South Asia	ERX3349539	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324804/ERR3324804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324804/I12448.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324804/I12448.bam.bai	e78500d7070be1b94133536f25c6d61b;8cb6737b96f71c271b18227308202fd0	124809248;5576192	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1033444	49636717
ERR3324808	I12454	SAMEA5607783	Ancient Central and South Asia	ERX3349543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3324808/ERR3324808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324808/I12454.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324808/I12454.bam.bai	cd36e15f1014fe34d801030f16fd1eb5;c59e6266eb36352819a59dba71ff375b	691589496;6063168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	10663114	552179269
ERR3324811	I12444	SAMEA5607786	Ancient Central and South Asia	ERX3349546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/001/ERR3324811/ERR3324811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324811/I12444.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324811/I12444.bam.bai	cbd6cb9a9f6f44c924dcdb9cc446727e;499838b332178013b710dcbabaf67b79	100702691;5501512	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1018995	43599147
ERR3324816	I12463	SAMEA5607791	Ancient Central and South Asia	ERX3349551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324816/ERR3324816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324816/I12463.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324816/I12463.bam.bai	3a95e4471ac7c223a29777f734a02040;bb683065d98442ef5a0644001362279a	228015681;5794104	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2273658	105927344
ERR3324819	I12470	SAMEA5607794	Ancient Central and South Asia	ERX3349554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3324819/ERR3324819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324819/I12470.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324819/I12470.bam.bai	6ae263340ed0da1263b340ff2d625752;ae3e6fb6e24421ce207a3f1410760853	690255585;6061328	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	10228320	522665155
ERR3324820	I12445	SAMEA5607795	Ancient Central and South Asia	ERX3349555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324820/ERR3324820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324820/I12445.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324820/I12445.bam.bai	88e7952572e7e6023abe42b092a39cd3;75c03bd58e6ab8f99739f60edede67c8	629090801;6009264	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8939640	424219350
ERR3324822	I12143	SAMEA5607798	Ancient Central and South Asia	ERX3349557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3324822/ERR3324822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324822/I12143.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324822/I12143.bam.bai	4362c4d06f279da3a0e7eb9d1b86c14f;86257a38b9917c64387821c0e64f0f50	369907763;5960864	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6937649	310798840
ERR3324823	I12147	SAMEA5607799	Ancient Central and South Asia	ERX3349558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/003/ERR3324823/ERR3324823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324823/I12147.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324823/I12147.bam.bai	970e17bb3b0e28678f1522936c4efc7c;5100a879aaf929e7f4c8bd672fefe517	403739607;5977280	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7693077	333321882
ERR3324825	I10523	SAMEA5607801	Ancient Central and South Asia	ERX3349560	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/005/ERR3324825/ERR3324825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324825/I10523.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324825/I10523.bam.bai	c774d1a3ee33226298738a62cfbf7e58;d8e7da5573e70deb4e1ca2e93d22f57c	637487737;6085968	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12001419	559913221
ERR3324828	I12137	SAMEA5607846	Ancient Central and South Asia	ERX3349563	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3324828/ERR3324828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324828/I12137.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324828/I12137.bam.bai	8c8ec45d8c682286ea8b9fa31d989dd0;3839e42ac3cdb4147143825000c02f6d	775259641;6151568	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14654871	703069051
ERR3324829	I12455	SAMEA5607847	Ancient Central and South Asia	ERX3349564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3324829/ERR3324829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324829/I12455.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324829/I12455.bam.bai	78ad03a2ed4cb3d4ef978f2b56b687fe;9fb37307527c1c9f1a2af16877b3175a	272344575;5828208	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2815416	133875600
ERR3324830	I12979	SAMEA5607848	Ancient Central and South Asia	ERX3349565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324830/ERR3324830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324830/I12979.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324830/I12979.bam.bai	7e121f7dd5be4b8c5c5d5bc46bd6e48a;7f6c1aa0d0cd9e8c5d6058efb343430a	825372396;6148176	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12939702	678191524
ERR3324836	I13227	SAMEA5607854	Ancient Central and South Asia	ERX3349571	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3324836/ERR3324836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324836/I13227.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324836/I13227.bam.bai	9acd929c3d9c48a79f002e084def9058;c117d246492c558f05d9f02c09ba7712	619225190;6028880	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7976681	394555174
ERR3324839	I8999	SAMEA5607857	Ancient Central and South Asia	ERX3349574		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324839/I8999.bam	a92f205cd32e3bb966c2d0bedd4ac8f7	578303549	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11840253	557836715
ERR3324844	I6555	SAMEA5607862	Ancient Central and South Asia	ERX3349579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324844/ERR3324844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324844/I6555.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324844/I6555.bam.bai	8a57a178e316fe251052dc1330883769;8bd6f098582aa9f5282d1631de0538cf	613336540;6102016	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11891621	676055585
ERR3324845	I5400	SAMEA5607863	Ancient Central and South Asia	ERX3349580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/005/ERR3324845/ERR3324845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324845/I5400.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324845/I5400.bam.bai	527fb13059007aae577840185ee77dae;91030119afa6f5cc7a2367438910fb73	435079036;6020400	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8495430	418113530
ERR3324854	I10000	SAMEA5607872	Ancient Central and South Asia	ERX3349589		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324854/I10000.bam	77e3aa09aaade4dfb85471a262241b16	424732766	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8564849	406073416
ERR3324864	I6195	SAMEA5608077	Ancient Central and South Asia	ERX3349599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3324864/ERR3324864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324864/I6195.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324864/I6195.bam.bai	fcdff71724bd3eccb102f94e6efbcfaa;54bcb510cac8615a0d1f3a145aaa2d07	45194822;5560272	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	937279	38888294
ERR3324868	I6194	SAMEA5608081	Ancient Central and South Asia	ERX3349603		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324868/I6194.bam	6396d8dcc29f2dca36d600b5de63269c	400986626	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7976647	417102527
ERR3324869	I6197	SAMEA5608082	Ancient Central and South Asia	ERX3349604		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324869/I6197.bam	f093414e38c6528cc1704400f1cf7517	702749513	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14436194	678251667
ERR3324870	I1985	SAMEA5608083	Ancient Central and South Asia	ERX3349605	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3324870/ERR3324870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324870/I1985.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324870/I1985.bam.bai	d455522cafc5fa43150a70a7fa6ab33c;742d20beac2f745e0a40010bbbac171f	908080331;6214272	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	17914995	905904312
ERR3324873	I3260	SAMEA5608085	Ancient Central and South Asia	ERX3349608		ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3324873/I3260.bam	1b150c0b1885038e267b101764491222	285899965	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5810811	275663894
